10227;EVNT Pain complet 3 cereales 500g;FERT;Finished Product;1A3129117;F BPBM Bread;EA;each;1152.000000 ;0.000000 ;144.000000 ;12.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00100048;Specialty Bread;4090;Bread products;2090;Bread and Bakery;32;EVERNAT;0
102588;LVCL Org Coffee Breakfast GD 250g;FERT;Finished Product;1A7289103;F COFF R&G Ara Blend;EA;each;1296.000000 ;0.000000 ;216.000000 ;12.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00100468;Roast and Ground Coffee;4023;Coffee;2020;Hot Drinks;96;PRIVATE LABEL;0
102589;LVCL Org Coffee Blend 100% Arab BE 500g;FERT;Finished Product;1A7199103;F COFF Gn Ara Blend;EA;each;720.000000 ;0.000000 ;90.000000 ;9.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00100471;Coffee beans;4023;Coffee;2020;Hot Drinks;96;PRIVATE LABEL;0
102590;LVCL Org Coffee Peru GD 500g;FERT;Finished Product;1A7289108;F COFF R&G Ara Peru;EA;each;594.000000 ;0.000000 ;99.000000 ;9.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00100468;Roast and Ground Coffee;4023;Coffee;2020;Hot Drinks;96;PRIVATE LABEL;0
102591;LVCL Org Coffee 100% Arabica GD 1kg;FERT;Finished Product;1A7289103;F COFF R&G Ara Blend;EA;each;324.000000 ;0.000000 ;54.000000 ;9.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00100468;Roast and Ground Coffee;4023;Coffee;2020;Hot Drinks;96;PRIVATE LABEL;0
102592;LVCL Org Coffee Bresil GD 250g;FERT;Finished Product;1A7289999;F COFF R&G Others;EA;each;1296.000000 ;0.000000 ;216.000000 ;12.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00100468;Roast and Ground Coffee;4023;Coffee;2020;Hot Drinks;96;PRIVATE LABEL;0
102593;LVCL Org Coffee Deca GD 250g;FERT;Finished Product;1A7289157;F COFF R&G Decaff;EA;each;1296.000000 ;0.000000 ;216.000000 ;12.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00100468;Roast and Ground Coffee;4023;Coffee;2020;Hot Drinks;96;PRIVATE LABEL;0
102594;LVCL Org Coffee Melange Italian GD 250g;FERT;Finished Product;1A7289103;F COFF R&G Ara Blend;EA;each;1296.000000 ;0.000000 ;216.000000 ;12.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00100468;Roast and Ground Coffee;4023;Coffee;2020;Hot Drinks;96;PRIVATE LABEL;0
102595;LVCL Org Coffee Peru GD 250g;FERT;Finished Product;1A7289108;F COFF R&G Ara Peru;EA;each;1296.000000 ;0.000000 ;216.000000 ;12.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00100468;Roast and Ground Coffee;4023;Coffee;2020;Hot Drinks;96;PRIVATE LABEL;0
102596;LVCL Org Coffee 100% Arabica BE 1kg;FERT;Finished Product;1A7199103;F COFF Gn Ara Blend;EA;each;324.000000 ;0.000000 ;54.000000 ;9.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00100471;Coffee beans;4023;Coffee;2020;Hot Drinks;96;PRIVATE LABEL;0
102597;LVCL Org Coffee 100% Arabica BE 250g;FERT;Finished Product;1A7199103;F COFF Gn Ara Blend;EA;each;1080.000000 ;0.000000 ;216.000000 ;12.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00100471;Coffee beans;4023;Coffee;2020;Hot Drinks;96;PRIVATE LABEL;0
102598;LVCL Org Coffee 100% Arabica GD 250g;FERT;Finished Product;1A7289103;F COFF R&G Ara Blend;EA;each;1296.000000 ;0.000000 ;216.000000 ;12.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00100468;Roast and Ground Coffee;4023;Coffee;2020;Hot Drinks;96;PRIVATE LABEL;0
1030103;AK Coco Natural 125g (ES, IT, UK);FERT;Finished Product;1B2170134;F DALT Dessert Coco;EA;each;1716.000000 ;0.000000 ;78.000000 ;6.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00101033;Coconut  DA yoghurts;4036;Dairy Alternatives Yoghurts;2030;Dairy Alternatives;A7;ABBOT KINNEY'S;0
1030104;AK Coco Natural 125g;FERT;Finished Product;1B2348134;F DALT Yoghurt Coco;EA;each;1716.000000 ;0.000000 ;78.000000 ;6.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00101033;Coconut  DA yoghurts;4036;Dairy Alternatives Yoghurts;2030;Dairy Alternatives;A7;ABBOT KINNEY'S;0
1030110;PL ICA Coco Natural 125ml;FERT;Finished Product;1B2348134;F DALT Yoghurt Coco;EA;each;1920.000000 ;0.000000 ;96.000000 ;6.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00101033;Coconut  DA yoghurts;4036;Dairy Alternatives Yoghurts;2030;Dairy Alternatives;96;PRIVATE LABEL;0
1030203;AK Coco Mango 125ml  (UK, NL, FR, ES);FERT;Finished Product;1B2170134;F DALT Dessert Coco;EA;each;1920.000000 ;0.000000 ;96.000000 ;6.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00101033;Coconut  DA yoghurts;4036;Dairy Alternatives Yoghurts;2030;Dairy Alternatives;A7;ABBOT KINNEY'S;0
1030204;AK Coco Mango 125ml;FERT;Finished Product;1B2348134;F DALT Yoghurt Coco;EA;each;1920.000000 ;0.000000 ;96.000000 ;6.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00101033;Coconut  DA yoghurts;4036;Dairy Alternatives Yoghurts;2030;Dairy Alternatives;A7;ABBOT KINNEY'S;1
1030210;PL ICA Coco Mango 125ml;FERT;Finished Product;1B2348134;F DALT Yoghurt Coco;EA;each;1920.000000 ;0.000000 ;96.000000 ;6.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00101033;Coconut  DA yoghurts;4036;Dairy Alternatives Yoghurts;2030;Dairy Alternatives;96;PRIVATE LABEL;0
1030703;AK Coco Raspberry 125ml  (ES, IT, UK);FERT;Finished Product;1B2170134;F DALT Dessert Coco;EA;each;1920.000000 ;0.000000 ;96.000000 ;6.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00101033;Coconut  DA yoghurts;4036;Dairy Alternatives Yoghurts;2030;Dairy Alternatives;A7;ABBOT KINNEY'S;0
1030704;AK Coco Raspberry 125ml;FERT;Finished Product;1B2348134;F DALT Yoghurt Coco;EA;each;1920.000000 ;0.000000 ;96.000000 ;6.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00101033;Coconut  DA yoghurts;4036;Dairy Alternatives Yoghurts;2030;Dairy Alternatives;A7;ABBOT KINNEY'S;0
10352;AL Acacia Honey dispenser 250g (6);FERT;Finished Product;1B9207196;F SWEE Honey Jar;EA;each;1380.000000 ;0.000000 ;276.000000 ;6.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00100061;Pure Honey;4072;Honey;2070;Sweet Spreads, Purees, Sweeteners;06;ALLOS;0
10401;EVNT Moutarde a l'ancienne 200g;FERT;Finished Product;1A9240;F CULA Mustard;EA;each;2448.000000 ;0.000000 ;204.000000 ;6.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00100043;Mustard;4066;Cooking aids and meal enhancers;2060;Meals and Meal components;32;EVERNAT;0
1040105;AK Coco Natural 400ml;FERT;Finished Product;1B2348134;F DALT Yoghurt Coco;EA;each;960.000000 ;0.000000 ;96.000000 ;6.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00101033;Coconut  DA yoghurts;4036;Dairy Alternatives Yoghurts;2030;Dairy Alternatives;A7;ABBOT KINNEY'S;0
1040205;AK Coco Mango 400ml;FERT;Finished Product;1B2348134;F DALT Yoghurt Coco;EA;each;960.000000 ;0.000000 ;96.000000 ;6.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00101033;Coconut  DA yoghurts;4036;Dairy Alternatives Yoghurts;2030;Dairy Alternatives;A7;ABBOT KINNEY'S;0
1040705;AK Coco Raspberry 400ml;FERT;Finished Product;1B2348134;F DALT Yoghurt Coco;EA;each;960.000000 ;0.000000 ;96.000000 ;6.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00101033;Coconut  DA yoghurts;4036;Dairy Alternatives Yoghurts;2030;Dairy Alternatives;A7;ABBOT KINNEY'S;0
1050107;AK Coco Natural 3000ml;FERT;Finished Product;1B2348134;F DALT Yoghurt Coco;EA;each;144.000000 ;0.000000 ;24.000000 ;1.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00101033;Coconut  DA yoghurts;4036;Dairy Alternatives Yoghurts;2030;Dairy Alternatives;A7;ABBOT KINNEY'S;0
10526;BJOR Jus de pruneaux 75 cl;FERT;Finished Product;1A8192187;F COLD FrJui GB750ml;EA;each;630.000000 ;0.000000 ;126.000000 ;6.000000 ;0.000000 ;1.333333 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00100118;Fruit juice;4080;Juices;2080;Juices and Cold Drinks;08;BJORG;0
10611;EVNT Pur jus d'orange 1l;FERT;Finished Product;1A8192211;F COLD FrJui LC 1L;EA;each;800.000000 ;0.000000 ;160.000000 ;8.000000 ;0.000000 ;1.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00100118;Fruit juice;4080;Juices;2080;Juices and Cold Drinks;32;EVERNAT;0
1070109;PL GARAN Coco Natural 350g;FERT;Finished Product;1B2348134;F DALT Yoghurt Coco;EA;each;1152.000000 ;0.000000 ;96.000000 ;6.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00101033;Coconut  DA yoghurts;4036;Dairy Alternatives Yoghurts;2030;Dairy Alternatives;96;PRIVATE LABEL;0
1070110;PL ICA Coco Natural 350g;FERT;Finished Product;1B2348134;F DALT Yoghurt Coco;EA;each;1152.000000 ;0.000000 ;96.000000 ;6.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00101033;Coconut  DA yoghurts;4036;Dairy Alternatives Yoghurts;2030;Dairy Alternatives;96;PRIVATE LABEL;0
10720;AL Sunflower Honey 500g (6);FERT;Finished Product;1B9207196;F SWEE Honey Jar;EA;each;912.000000 ;0.000000 ;114.000000 ;6.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00100061;Pure Honey;4072;Honey;2070;Sweet Spreads, Purees, Sweeteners;06;ALLOS;0
10733;EVNT Pain comp. graine tourne. 500g;FERT;Finished Product;1A3129117;F BPBM Bread;EA;each;1152.000000 ;0.000000 ;144.000000 ;12.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00100048;Specialty Bread;4090;Bread products;2090;Bread and Bakery;32;EVERNAT;0
10860;BJOR Pur jus de carotte 75cl;FERT;Finished Product;1A8336187;F COLD Veget GB750ml;EA;each;576.000000 ;0.000000 ;144.000000 ;6.000000 ;0.000000 ;1.333333 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00100119;Vegetable juice;4080;Juices;2080;Juices and Cold Drinks;08;BJORG;0
10874;TANO Nouilles de ble tendre 250g;FERT;Finished Product;1C6110;F World Asian;EA;each;1152.000000 ;0.000000 ;144.000000 ;12.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00100021;Pasta;4062;Pasta, rice and cereals;2060;Meals and Meal components;53;TANOSHI;0
10900;AL Wildflower Honey 500g (6);FERT;Finished Product;1B9207196;F SWEE Honey Jar;EA;each;912.000000 ;0.000000 ;114.000000 ;6.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00100061;Pure Honey;4072;Honey;2070;Sweet Spreads, Purees, Sweeteners;06;ALLOS;0
10911;YUNN The au ginseng 40g;HAWA;Trading Goods;2C9;D Yunnan Tuocha;EA;each;864.000000 ;0.000000 ;144.000000 ;12.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00100462;Black Tea;4020;Tea;2020;Hot Drinks;81;YUNNAN TUOCHA;0
10933;EVNT Gal. de riz complet 130g;FERT;Finished Product;1A5293291;F CC Ro Pla Rice;EA;each;480.000000 ;0.000000 ;96.000000 ;12.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00100051;Rice Cakes Plain;4050;Cereal Cakes;2050;Bread and Biscuit Alternatives;32;EVERNAT;0
11;DANI Ratatouille 670g;FERT;Finished Product;1B4283160;F Meal Ready Doypack;EA;each;672.000000 ;0.000000 ;96.000000 ;6.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00100070;Prepared vegetables;4065;Canned and Frozen Vegetables;2060;Meals and Meal components;A2;DANIVAL;0
11057;KARA Creme de coco (brique) 200ml;HAWA;Trading Goods;2C8;D Kara;EA;each;3900.000000 ;0.000000 ;300.000000 ;25.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00101022;Coconut culinary aids;4032;Dairy Alternative Culinary Aids;2030;Dairy Alternatives;73;KARA;0
1116;DANI Ratatouille FR DE 670g;FERT;Finished Product;1B4283160;F Meal Ready Doypack;EA;each;672.000000 ;0.000000 ;96.000000 ;6.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00100070;Prepared vegetables;4065;Canned and Frozen Vegetables;2060;Meals and Meal components;A2;DANIVAL;0
11204;BJOR Les biscuits de natty 150g;FERT;Finished Product;1A2324132;F BISC Tablet Choco;EA;each;1080.000000 ;0.000000 ;180.000000 ;12.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00100188;Biscuits with chocolate;4013;Biscuits;2010;Sweets in Between;08;BJORG;0
1122;DANI Ravioli seitan FR DE 670g;FERT;Finished Product;1B4283160;F Meal Ready Doypack;EA;each;672.000000 ;0.000000 ;96.000000 ;6.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00100027;Other Ready meals;4068;Ready Meals;2060;Meals and Meal components;A2;DANIVAL;0
1123;DANI Ravioli legumes FR DE 670g;FERT;Finished Product;1B4283160;F Meal Ready Doypack;EA;each;672.000000 ;0.000000 ;96.000000 ;6.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00100027;Other Ready meals;4068;Ready Meals;2060;Meals and Meal components;A2;DANIVAL;0
1124;DANI Ravioli leg sauce cepes FR DE 670g;FERT;Finished Product;1B4283160;F Meal Ready Doypack;EA;each;672.000000 ;0.000000 ;96.000000 ;6.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00100027;Other Ready meals;4068;Ready Meals;2060;Meals and Meal components;A2;DANIVAL;0
1125;LL Box Tomato Soup 350ml (6);FERT;Finished Product;1B4306182;F MEAL Soup GB;PAK;Pack;90.000000 ;0.000000 ;6.000000 ;1.000000 ;1.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.166666 ;00100025;Soups;4064;Soups and bouillons;2060;Meals and Meal components;A8;LITTLE LUNCH;1
1138;DANI Ravioli ricotta epinard FR DE 670g;FERT;Finished Product;1B4283160;F Meal Ready Doypack;EA;each;672.000000 ;0.000000 ;96.000000 ;6.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00100027;Other Ready meals;4068;Ready Meals;2060;Meals and Meal components;A2;DANIVAL;0
11434;EVNT Vinaigre de cidre 1l;FERT;Finished Product;1A9337;F CULA Vinegar;EA;each;384.000000 ;0.000000 ;96.000000 ;6.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00100035;Vinegar;4066;Cooking aids and meal enhancers;2060;Meals and Meal components;32;EVERNAT;0
11469;EVNT Petits feuilletes pavot 100g;FERT;Finished Product;1B6275166;F SIB Puffed Extrud;EA;each;1188.000000 ;0.000000 ;132.000000 ;6.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00100012;Savoury biscuits;4124;Savoury In Between;2120;Others;32;EVERNAT;0
1152;DANI Chili con seitan FR DE 525g;FERT;Finished Product;1B4283160;F Meal Ready Doypack;EA;each;768.000000 ;0.000000 ;96.000000 ;6.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00100027;Other Ready meals;4068;Ready Meals;2060;Meals and Meal components;A2;DANIVAL;0
11671;BJOR Muesli aux fruits 750g;FERT;Finished Product;1A4238110;F BFC Muesli Bag;EA;each;540.000000 ;0.000000 ;90.000000 ;6.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00100017;Muesli;4040;Breakfast Cereals;2040;Breakfast Cereals;08;BJORG;0
11798;BJOR Huile olive vierge extra 75cl;FERT;Finished Product;1A9245233;F CULA Oil Olive;EA;each;648.000000 ;0.000000 ;162.000000 ;6.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00100036;Oil;4066;Cooking aids and meal enhancers;2060;Meals and Meal components;08;BJORG;0
1194;DANI Gazpacho rouge 50cl;FERT;Finished Product;1B4306182;F MEAL Soup GB;EA;each;624.000000 ;0.000000 ;156.000000 ;6.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00100025;Soups;4064;Soups and bouillons;2060;Meals and Meal components;A2;DANIVAL;0
1196;DANI Sauce fajitas 430g;FERT;Finished Product;1B4283160;F Meal Ready Doypack;EA;each;792.000000 ;0.000000 ;132.000000 ;6.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00100486;Pasta sauces;4063;Cooking sauces;2060;Meals and Meal components;A2;DANIVAL;0
1197;DANI Chili con tofu 525g;FERT;Finished Product;1B4283160;F Meal Ready Doypack;EA;each;768.000000 ;0.000000 ;96.000000 ;6.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00100027;Other Ready meals;4068;Ready Meals;2060;Meals and Meal components;A2;DANIVAL;0
12;DANI Concentre tomate 22% 200g;FERT;Finished Product;1A9172316;F CULA Dres Tomato K;EA;each;1980.000000 ;0.000000 ;198.000000 ;6.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00100487;Sauce concentrates;4063;Cooking sauces;2060;Meals and Meal components;A2;DANIVAL;0
120;DANI Pruneaux entiers 33-44 500g;FERT;Finished Product;1C3273163;F FRUI Prunes Dried;EA;each;960.000000 ;0.000000 ;120.000000 ;10.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;0.000000 ;1.000000 ;00100055;Dried fruits bags;4126;Dried fruits and seeds;2120;Others;A2;DANIVAL;0
